Date,ABC,ADBE,AKAM,ALB,APA,APD,APTV,AVB,AVGO,BDX,BWA,CARR,CF,CME,CMI,CNC,CTSH,CVS,DD,DG,DGX,DLTR,DOV,DVA,EA,EMR,ETN,ETR,EXPE,FFIV,FMC,FOX,FOXA,GD,GLW,GNRC,GPC,HES,HPE,INTU,IP,IQV,JCI,JNPR,KEYS,KR,LHX,MCO,META,MMC,MPC,MRO,NOW,NSC,NTAP,NXPI,PARA,PCAR,PKI,PSA,QRVO,REGN,RL,SRE,SWKS,SYK,TAP,TEL,TMO,TPR,TRGP,TSCO,TSN,TT,UPS,VFC,ZBH
2021-01-19 00:00:00-05:00,100.67735290527344,456.5,110.01000213623047,182.5636444091797,17.320512771606445,272.6528015136719,142.57000732421875,152.59811401367188,432.12762451171875,247.54856872558594,38.073787689208984,39.293636322021484,43.25897979736328,177.82664489746094,226.71165466308594,62.790000915527344,77.55723571777344,71.4193115234375,81.51535034179688,202.5882110595703,121.32095336914062,108.05000305175781,122.08541870117188,118.0999984741211,139.93682861328125,79.79036712646484,120.40686798095703,88.37455749511719,142.82000732421875,196.8000030517578,112.3160171508789,28.393400192260742,29.268796920776367,146.19674682617188,36.49348449707031,267.4599914550781,94.57791900634766,60.559329986572266,11.550308227539062,380.3680725097656,44.06180191040039,188.97000122070312,49.52846145629883,23.17625617980957,147.07000732421875,32.31291580200195,182.9987030029297,264.829833984375,261.1000061035156,108.62248229980469,43.166622161865234,8.342781066894531,519.4199829101562,241.20416259765625,60.939090728759766,169.65127563476562,41.11622619628906,82.80634307861328,148.65740966796875,201.30686950683594,185.6699981689453,533.8900146484375,102.24110412597656,114.0578842163086,155.94204711914062,236.68170166015625,49.80398178100586,125.64496612548828,505.2476501464844,31.937597274780273,29.138023376464844,152.9356231689453,60.98102569580078,148.88059997558594,148.08724975585938,76.02265930175781,152.99517822265625
2021-01-20 00:00:00-05:00,100.95945739746094,469.7300109863281,109.36000061035156,177.5770263671875,16.98031997680664,273.5118408203125,145.1199951171875,155.8960723876953,434.5834045410156,249.95033264160156,39.6044807434082,38.972434997558594,42.432064056396484,175.63388061523438,224.9710693359375,62.41999816894531,79.64784240722656,71.2772216796875,81.35128784179688,201.66404724121094,122.64017486572266,107.54000091552734,122.57177734375,120.31999969482422,144.06283569335938,80.7084732055664,120.86739349365234,88.00293731689453,141.75,198.64999389648438,111.25616455078125,29.142900466918945,30.25385093688965,147.0559844970703,36.417720794677734,268.7900085449219,95.01493835449219,60.6762809753418,11.57845687866211,384.8243713378906,44.595298767089844,190.5399932861328,50.25752639770508,23.72469711303711,147.52999877929688,31.784297943115234,181.34295654296875,270.96649169921875,267.4800109863281,109.80337524414062,43.24155044555664,8.39145565032959,542.1900024414062,244.6700439453125,61.15714645385742,169.1568603515625,40.74970626831055,82.97342681884766,150.6190643310547,205.28518676757812,186.02999877929688,542.27001953125,101.61192321777344,115.36297607421875,157.43972778320312,239.7517852783203,48.952064514160156,126.47924041748047,513.672119140625,32.27287292480469,28.837732315063477,150.89585876464844,63.223663330078125,150.5780792236328,151.46060180664062,76.37516784667969,156.37208557128906
2021-01-21 00:00:00-05:00,102.04891204833984,472.0199890136719,109.94999694824219,173.85182189941406,16.196765899658203,269.7416687011719,143.85000610351562,155.46385192871094,439.2314758300781,248.62127685546875,42.239620208740234,38.680442810058594,41.787845611572266,172.27532958984375,235.90907287597656,62.75,78.64629364013672,70.63835906982422,78.15668487548828,204.22024536132812,120.54096984863281,107.79000091552734,121.56987762451172,119.31999969482422,144.4289093017578,80.58414459228516,120.0518798828125,87.02738189697266,138.8800048828125,201.0,110.80331420898438,29.0552978515625,30.273357391357422,144.22044372558594,35.93467330932617,272.3299865722656,97.11456298828125,59.165706634521484,11.50339412689209,377.2062072753906,45.181278228759766,187.69000244140625,50.036888122558594,23.875991821289062,146.67999267578125,31.91885757446289,176.28907775878906,266.28533935546875,272.8699951171875,108.2449722290039,42.511024475097656,8.031264305114746,544.3300170898438,236.87901306152344,61.59321975708008,168.3134307861328,42.39435577392578,91.65226745605469,150.02130126953125,202.5386962890625,184.1199951171875,535.47998046875,102.8512191772461,114.89350891113281,158.00015258789062,238.17764282226562,48.48301696777344,126.41131591796875,510.20672607421875,32.33034896850586,27.86904525756836,150.73072814941406,62.889671325683594,149.80209350585938,151.70700073242188,78.08208465576172,155.89378356933594
2021-01-22 00:00:00-05:00,104.82118225097656,472.44000244140625,109.05999755859375,171.19097900390625,15.94369125366211,270.68658447265625,139.49000549316406,154.77793884277344,437.537841796875,245.63101196289062,41.464576721191406,38.45656204223633,41.73015594482422,170.27685546875,234.92941284179688,61.5099983215332,78.33512115478516,70.67650604248047,78.26284790039062,202.73570251464844,119.84766387939453,107.87999725341797,121.90060424804688,119.58999633789062,144.45858764648438,80.0772705078125,119.38029479980469,87.30611419677734,136.52000427246094,204.32000732421875,110.27338409423828,28.393400192260742,29.41509246826172,145.85302734375,35.61264419555664,277.6099853515625,96.56352233886719,58.40555191040039,11.390799522399902,370.38836669921875,45.1550407409668,185.58999633789062,50.21915054321289,23.67741584777832,145.16000366210938,32.2552490234375,176.93405151367188,262.2827453613281,274.5,107.94491577148438,42.84819412231445,7.933916091918945,541.0900268554688,235.77842712402344,61.39414978027344,167.03378295898438,42.836063385009766,91.7543716430664,151.33633422851562,203.28689575195312,180.66000366210938,537.780029296875,103.40412902832031,114.02970886230469,155.8261260986328,234.58929443359375,48.358585357666016,124.54877471923828,512.437255859375,32.88595199584961,27.86904525756836,151.15809631347656,63.48133087158203,148.08523559570312,150.65518188476562,77.79450988769531,154.0283203125
2021-01-25 00:00:00-05:00,103.95545959472656,473.44000244140625,111.33000183105469,174.3544464111328,15.311003684997559,266.3151550292969,139.00999450683594,156.54440307617188,437.32147216796875,247.0454559326172,42.15243148803711,37.85310363769531,41.79745864868164,170.58216857910156,234.49188232421875,60.93000030517578,77.81976318359375,69.80877685546875,78.51377868652344,203.08963012695312,120.33875274658203,106.37000274658203,121.65741729736328,118.55999755859375,144.7554473876953,78.88180541992188,116.87621307373047,88.03080749511719,135.99000549316406,207.25,108.93412017822266,29.86319923400879,31.29742431640625,146.22535705566406,36.42718505859375,269.0199890136719,96.14550018310547,56.57337188720703,11.540926933288574,369.97332763671875,45.3299560546875,183.02000427246094,49.365379333496094,24.027280807495117,146.0500030517578,33.225982666015625,178.3105926513672,262.13525390625,278.010009765625,108.43856811523438,43.29774475097656,7.61266565322876,537.8800048828125,237.4582977294922,62.237884521484375,169.08897399902344,44.83782958984375,90.90969848632812,150.4795684814453,206.05166625976562,180.9199981689453,548.2000122070312,104.37648010253906,118.27355194091797,160.08721923828125,234.2177734375,49.44024658203125,123.8794174194336,516.6495971679688,32.34951400756836,27.094100952148438,151.66319274902344,63.55768585205078,146.38778686523438,153.2704620361328,78.67579650878906,152.40203857421875
2021-01-26 00:00:00-05:00,105.8717269897461,476.2799987792969,117.0,172.8367462158203,14.892457962036133,265.3320617675781,135.6999969482422,157.9537811279297,436.455810546875,245.25128173828125,42.5883903503418,36.32495880126953,40.364784240722656,170.008544921875,234.7582244873047,60.099998474121094,77.35302734375,70.78140258789062,77.04676818847656,202.64720153808594,121.32095336914062,105.69999694824219,120.85979461669922,119.26000213623047,144.7554473876953,78.31755065917969,115.84004974365234,87.97505950927734,131.5,208.55999755859375,106.29410552978516,32.51078414916992,34.067283630371094,143.5235137939453,35.20536804199219,264.80999755859375,96.43052673339844,55.73524856567383,11.465862274169922,370.33892822265625,45.17253494262695,180.33999633789062,48.31015396118164,24.62299919128418,146.8800048828125,35.62879180908203,173.198974609375,264.22015380859375,282.04998779296875,107.69325256347656,42.295616149902344,7.271944999694824,532.4600219726562,229.8602752685547,62.285282135009766,163.59228515625,48.79439163208008,90.78902435302734,145.68772888183594,207.8948516845703,174.94000244140625,544.0999755859375,102.06951904296875,116.97786712646484,157.62332153320312,232.7022705078125,51.04836654663086,119.8438720703125,505.69573974609375,31.41073226928711,26.72599983215332,147.53504943847656,63.5290641784668,143.44879150390625,152.96725463867188,78.97264862060547,151.3593292236328
2021-01-27 00:00:00-05:00,103.92625427246094,460.0,120.44000244140625,166.40145874023438,14.211104393005371,257.6867980957031,127.95999908447266,153.96990966796875,418.4187927246094,238.1695098876953,43.49905776977539,35.26402282714844,39.30711364746094,165.41946411132812,227.4154815673828,58.41999816894531,74.04693603515625,69.05547332763672,75.18407440185547,196.2665557861328,120.48320007324219,101.55999755859375,115.69469451904297,117.8499984741211,144.6861572265625,76.0509262084961,110.19866943359375,86.97164916992188,123.20999908447266,201.22000122070312,103.61554718017578,31.60554313659668,33.530860900878906,145.81484985351562,33.36791229248047,248.80999755859375,93.8653793334961,54.54628372192383,12.263405799865723,358.7880554199219,44.0967903137207,173.0,46.429935455322266,26.088653564453125,151.1199951171875,37.243473052978516,172.4481201171875,258.68341064453125,272.1400146484375,104.15058135986328,41.15299606323242,7.340088844299316,516.5,227.4949951171875,65.30948638916016,155.652587890625,52.62876892089844,89.48023223876953,141.19476318359375,208.08645629882812,165.63999938964844,515.5599975585938,96.10186004638672,112.6213607788086,150.5890655517578,225.61366271972656,52.6373405456543,116.34188079833984,480.4523620605469,29.322431564331055,26.14478874206543,149.31259155273438,61.820823669433594,134.66085815429688,149.38540649414062,73.42517852783203,145.9829864501953
2021-01-28 00:00:00-05:00,103.9846420288086,465.6700134277344,112.77999877929688,163.95741271972656,14.542047500610352,263.2990417480469,133.4199981689453,155.9900360107422,425.04266357421875,243.21978759765625,41.086753845214844,37.181495666503906,40.57632827758789,168.82424926757812,230.3639678955078,60.77000045776367,76.72097778320312,69.23665618896484,78.29180145263672,195.69635009765625,119.13507843017578,102.87000274658203,114.78034210205078,117.88999938964844,141.50015258789062,77.54289245605469,113.48946380615234,89.07136535644531,126.73999786376953,201.35000610351562,105.05117797851562,29.80479621887207,31.11211585998535,143.6189727783203,34.513954162597656,252.92999267578125,92.1077651977539,54.47806167602539,11.784880638122559,365.5466613769531,43.86064529418945,178.66000366210938,47.331668853759766,24.689191818237305,145.4199981689453,34.004486083984375,170.06076049804688,265.5969543457031,265.0,105.3411636352539,41.93034744262695,7.359559059143066,554.239990234375,233.43240356445312,63.896934509277344,159.30738830566406,47.56325149536133,86.83480834960938,144.19342041015625,207.5937042236328,169.8000030517578,506.2699890136719,98.70437622070312,117.07176971435547,154.3960418701172,224.88035583496094,49.75611877441406,116.26427459716797,494.3934326171875,31.00840187072754,27.17159080505371,145.15530395507812,61.99259948730469,138.51162719726562,149.02536010742188,73.6292724609375,150.22091674804688
2021-01-29 00:00:00-05:00,101.35826873779297,458.7699890136719,111.02999877929688,160.3012237548828,13.899627685546875,254.61346435546875,133.60000610351562,153.78201293945312,423.8759765625,248.51686096191406,40.67986297607422,37.47350311279297,39.787872314453125,168.1488494873047,222.96420288085938,60.29999923706055,75.79720306396484,68.32125854492188,76.68001556396484,191.33114624023438,124.36383819580078,101.66000366210938,113.31153106689453,117.37000274658203,141.68812561035156,75.88834381103516,112.92341613769531,88.56967163085938,124.0999984741211,195.9499969482422,104.33818817138672,29.0942325592041,30.409900665283203,140.03878784179688,33.97407913208008,246.4199981689453,89.19110107421875,52.60689926147461,11.57845687866211,356.93048095703125,44.00058364868164,177.8000030517578,47.79213333129883,23.091154098510742,141.58999633789062,33.15869903564453,165.10311889648438,261.8500671386719,258.3299865722656,106.84304809570312,40.42246627807617,7.0480427742004395,543.1599731445312,228.4410858154297,62.98682403564453,155.5653533935547,45.58027267456055,84.67206573486328,146.51461791992188,207.69407653808594,170.8800048828125,503.8399963378906,96.3306655883789,116.1985855102539,163.53672790527344,216.09046936035156,48.01398468017578,116.79782104492188,507.55792236328125,30.289947509765625,26.60774803161621,137.67608642578125,61.372291564941406,139.04513549804688,146.8743438720703,71.31009674072266,147.006591796875
2021-02-01 00:00:00-05:00,103.97490692138672,470.0,111.6500015258789,163.95741271972656,14.717252731323242,256.70367431640625,138.77000427246094,155.24777221679688,439.1562194824219,248.1181640625,40.76705551147461,37.62923049926758,41.31670379638672,173.422607421875,221.5850372314453,59.599998474121094,76.66262817382812,68.14006805419922,70.59001159667969,189.50247192382812,128.39857482910156,100.86000061035156,114.37179565429688,118.80999755859375,144.32994079589844,77.29422760009766,116.60758972167969,88.40243530273438,127.30000305175781,196.35000610351562,105.7448959350586,29.83399772644043,31.092607498168945,140.9839324951172,34.002498626708984,258.7300109863281,89.96065521240234,53.113677978515625,11.615988731384277,369.1334228515625,43.545799255371094,180.44000244140625,48.83776092529297,23.422107696533203,142.80999755859375,32.389808654785156,167.07655334472656,266.2656555175781,262.010009765625,106.92080688476562,40.69407653808594,7.145391464233398,558.5599975585938,231.61741638183594,62.64554214477539,166.28732299804688,49.179710388183594,84.63493347167969,151.3562469482422,212.32025146484375,183.3000030517578,508.0799865722656,97.69388580322266,117.3064956665039,179.5183868408203,221.49737548828125,47.39179992675781,120.80425262451172,513.3035278320312,30.510272979736328,27.22020149230957,135.71400451660156,61.25777816772461,138.463134765625,148.0682830810547,72.93352508544922,147.2266387939453
2021-02-02 00:00:00-05:00,102.73953247070312,484.92999267578125,112.20999908447266,166.79566955566406,15.145533561706543,261.47601318359375,141.25999450683594,156.3846435546875,448.6969299316406,245.14686584472656,40.050140380859375,37.45403289794922,41.73015594482422,177.6508331298828,222.46958923339844,59.63999938964844,77.83922576904297,68.4928970336914,73.78461456298828,192.0586700439453,126.13565063476562,104.0199966430664,116.08377075195312,111.63999938964844,147.39724731445312,80.1250991821289,115.5522232055664,89.03421020507812,136.1300048828125,194.19000244140625,107.04563903808594,28.763282775878906,29.756446838378906,143.03663635253906,34.409767150878906,266.989990234375,92.60179138183594,53.09418487548828,11.587841033935547,379.5381164550781,44.0180778503418,184.41000366210938,48.64590072631836,22.87367057800293,141.5399932861328,31.81313133239746,173.79580688476562,273.6414489746094,267.0799865722656,109.74960327148438,42.286251068115234,7.184330940246582,583.510009765625,237.83480834960938,61.697513580322266,171.79373168945312,47.23432159423828,85.2939682006836,150.5592803955078,210.1394805908203,179.3300018310547,499.9800109863281,98.5995101928711,116.9684829711914,179.22853088378906,229.8961639404297,46.79832077026367,120.48412322998047,516.3507080078125,32.04296875,28.396503448486328,139.0747833251953,61.286399841308594,140.6358642578125,151.8870086669922,74.46414947509766,151.62718200683594
